date_time,time_stamp,commit_id,la,ld,lt,ns,nd,nf,entropy,fix,ndev,age,nuc,exp,rexp,sexp,bug
"07/18/2002, 23:35:56",1027049756,750a21e86441b247d85c95e59bf17e596a69d626,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0
"07/18/2002, 23:35:56",1027049756,6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,10051,0,0.0,2,6,37,0.430979,0,0.0,0.0,0.0,0,0.0,0,1
"07/18/2002, 23:39:48",1027049988,f01f3e8d3f5275f0e1cb0fd892ad2ea44ccf633c,1,2,48.0,1,1,1,0.0,0,1.0,0.00268519,1.0,1,0.999993,1,0
"07/19/2002, 00:04:45",1027051485,e488b7b8921855e5d26ea65acc0deff43a2bf7b9,11,7,898.5,1,2,2,0.707544,0,1.0,0.0200116,0.5,2,1.9999,1,0
"07/19/2002, 00:05:57",1027051557,f0a5f0e8aa7417e0d49667eb4c7fbef3591eccfe,2,1,193.0,1,1,1,0.0,0,1.0,0.000833333,2.0,3,2.99989,2,0
"07/19/2002, 00:27:31",1027052851,df7a930dcf03e06f3306b985d80bd43cfc37a10d,12,8,73.0,1,1,1,0.0,0,1.0,0.0358218,1.0,4,3.99973,2,0
"07/21/2002, 16:14:14",1027282454,97b5ac9b4aa5827f5550a0f254646c1d5267c6a6,13,2,184.5,1,2,2,0.438746,0,1.0,2.69326,0.5,5,4.96359,3,0
"07/21/2002, 16:19:50",1027282790,46872f9f52aaf0dca143b29702a95baa6deff328,22,15,545.5,1,2,4,0.594431,0,1.0,1.34031,1.0,6,5.96353,4,0
"07/23/2002, 01:21:28",1027401688,80d827fd89567b86d3408f9125d62cf426b73662,14,2,979.5,1,2,2,0.405639,0,1.0,2.72471,1.5,7,6.93751,5,0
"07/25/2002, 18:18:30",1027635510,7fa4ee3ce42dd20e03b054d9ad2ad1763c46d070,6,3,77.0,1,1,1,0.0,0,1.0,6.74374,2.0,8,7.87954,3,0
"07/25/2002, 18:44:29",1027637069,9c8d148c741cd278cef09f403829bb9b90001941,19,5,20.0,1,1,1,0.0,0,1.0,6.7976,1.0,9,8.87911,4,0
