date_time,time_stamp,commit_id,la,ld,lt,ns,nd,nf,entropy,fix,ndev,age,nuc,exp,rexp,sexp,bug
"10/29/2007, 15:40:23",1193686823,2b4b163a16b00b913cbd907f74daaf3c34700587,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0
"10/29/2007, 15:40:23",1193686823,06172974f04c5b821fa693ddcea2d96c8c24a11b,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0
"10/29/2007, 17:44:47",1193694287,22cc15dbc780598fe0436aae955ffcf37d4e782a,24424,0,0.0,6,27,168,0.593817,0,0.0,0.0,0.0,0,0.0,0,0
"10/29/2007, 17:44:47",1193694287,326a8ff997264bf834d24f2ab7c720df2114b38e,24424,0,0.0,6,27,168,0.593817,0,0.0,0.0,0.0,0,0.0,0,1
"11/01/2007, 16:22:39",1193948559,a44121e3ecafb3288650bfc1139c233a3d980839,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0
"11/01/2007, 16:48:16",1193950096,ced84c8dbb23aba17b93a3455b796a6621714bbd,6334,2269,130.985,2,13,66,0.375279,0,1.0,2.10841,0.0151515,1,0.999951,0,1
"11/07/2007, 21:09:49",1194487789,25fa0ec1ac4d449983290ad2b0d66985cbd82245,19,550,84.875,2,2,8,0.16612,0,1.0,8.03604,0.125,0,0.0,0,0
"11/07/2007, 21:09:49",1194487789,b4a10bdc73e47e8a6a6b9634d0825a394596820b,19,550,84.875,2,2,8,0.16612,0,1.0,8.03604,0.125,2,1.96642,1,0
"11/08/2007, 17:01:28",1194559288,a873e99e4efac7a332ae8fbe44c572810365e0d3,2,0,17.0,1,1,1,0.0,0,1.0,0.827535,1.0,1,0.973303,1,0
"11/08/2007, 17:01:28",1194559288,6a92db4be1416b70b095410a0dcada97f05702bb,2,0,17.0,1,1,1,0.0,0,1.0,0.827535,1.0,1,0.973303,1,0
"11/09/2007, 14:34:07",1194636847,13b1b5d4da66bfa90a03f98bc96445aff5750a6d,27,7,179.167,2,4,6,0.575319,0,2.0,7.70999,0.5,1,0.995296,1,0
"11/09/2007, 14:34:07",1194636847,a1d6293708dd7d3e375e2642e96cd6bae0cc0172,27,7,179.167,2,4,6,0.575319,0,2.0,7.70999,0.5,3,2.95262,2,1
"11/12/2007, 18:46:36",1194911196,f7a6501ace8371ae3c4b7daca17f4a2aebcfe703,4,2,393.5,2,2,2,0.57938,0,1.0,14.0846,0.5,0,0.0,0,0
"11/12/2007, 18:46:36",1194911196,7e540f48f4abe29531a32f2a728bd3e39258602c,4,2,393.5,2,2,2,0.57938,0,1.0,14.0846,0.5,0,0.0,0,1
"11/13/2007, 15:40:07",1194986407,1514977aa41cba21ac1aeb996e4bb3bd7e1cd1c0,478,470,99.4444,1,1,9,0.614104,0,1.0,14.9551,0.111111,2,1.97347,1,0
"11/13/2007, 15:40:07",1194986407,ecd006eb24da9e4b34aa2787c8854ef5975747fc,478,470,99.4444,1,1,9,0.614104,0,1.0,14.9551,0.111111,4,3.9098,2,1
"11/16/2007, 19:21:46",1195258906,4967ccdeb4103e996212d9c48af6766625785e19,17,2,155.5,2,2,2,0.149468,0,2.0,12.6544,2.0,2,1.93103,3,0
"11/16/2007, 19:21:46",1195258906,ee8dd8f1051c967c1d5d024356a29b6da4a467de,17,2,155.5,2,2,2,0.149468,0,2.0,12.6544,2.0,2,1.93103,3,0
"11/20/2007, 13:27:05",1195583225,158d07c33147c1f9a7ebbe971c0561754da88610,52,40,313.556,3,7,9,0.445263,0,2.0,12.985,0.555556,3,2.90186,6,0
"11/20/2007, 13:27:05",1195583225,8511d545f1c02752270887efbbe6e8733eedaae3,52,40,313.556,3,7,9,0.445263,0,2.0,12.985,0.555556,3,2.90186,6,1
"11/27/2007, 14:15:04",1196190904,6cc3d861f4dc1be6260a851af7d9ae1fc9d310d9,326,15,287.0,3,5,5,0.159269,1,2.0,9.9992,1.2,4,3.82984,8,0
"11/27/2007, 14:15:04",1196190904,5b8edb0bc19f770d1cd73be98033b2e70fe0c982,326,15,287.0,3,5,5,0.159269,1,2.0,9.9992,1.2,4,3.82984,8,1
"11/27/2007, 19:17:31",1196209051,782560a2a871d9f8f0940ade0a53a32b5dd84115,444,18,179.5,3,7,12,0.32703,0,2.0,12.7486,0.583333,3,2.86343,5,0
"11/27/2007, 19:17:31",1196209051,a3276d890bbd369b0ac8552a050dae894c21c4f8,444,18,179.5,3,7,12,0.32703,0,2.0,12.7486,0.583333,5,4.72971,7,1
"11/28/2007, 14:04:02",1196276642,13efbd2406b6d3c8c9869acfd11ba797dd9da336,14,12,349.0,2,2,2,0.105729,0,2.0,4.40398,4.0,5,4.81718,9,0
"11/28/2007, 14:04:02",1196276642,14956a71d9acf41094c2654c86b6dc7a3caf865b,14,12,349.0,2,2,2,0.105729,0,2.0,4.40398,4.0,5,4.81718,9,1
"11/28/2007, 17:29:08",1196288948,9c885aeef56d4c0614df7bad65c3fce67835435b,11,4,220.0,2,2,2,0.734496,1,3.0,8.04432,5.0,6,5.81498,11,0
"11/28/2007, 17:29:08",1196288948,bf5a56513b3da5b3e529c02a5c7e3af13f52b0e1,11,4,220.0,2,2,2,0.734496,1,3.0,8.04432,5.0,6,5.81498,11,1
"11/28/2007, 20:40:53",1196300453,857adb6d4281337dec715c2d51032fd19a6053ea,82,6,229.8,3,4,5,0.355648,0,3.0,15.3347,2.2,7,6.81255,15,0
"11/28/2007, 20:40:53",1196300453,68ae18630f90cb2714fe25e2d3de16a5f9a186cc,82,6,229.8,3,4,5,0.355648,0,3.0,15.3347,2.2,7,6.81255,15,1
"11/30/2007, 11:46:21",1196441181,0ac1353247be9b70929d3826b35cb1b2ff059358,2,0,11.0,2,2,3,0.0,0,2.0,14.4505,3.66667,8,7.77863,10,0
"11/30/2007, 11:46:21",1196441181,d13f9cd2884b60eb86d2a2759ba0934da5609887,2,0,11.0,2,2,3,0.0,0,2.0,14.4505,3.66667,8,7.77863,10,0
"12/03/2007, 15:51:22",1196715082,d48feff47c42e235a1761052c7b0c9ad6620fb8d,6,1,45.5,2,2,2,0.47756,0,2.0,19.0665,6.0,0,0.0,0,0
"12/03/2007, 15:51:22",1196715082,ff7a5c1e6a01e2bda96ffb20e97f5b560cacbb89,6,1,45.5,2,2,2,0.47756,0,2.0,19.0665,6.0,0,0.0,0,1
"12/03/2007, 17:32:45",1196721165,1951966917b746fd8ad4bafbda3758b7e3755479,1618,107,134.137,3,11,51,0.428538,0,3.0,23.7229,0.27451,4,3.80375,8,0
"12/03/2007, 17:32:45",1196721165,c0aa63bdc913ae89035985842b05fecc79da6448,1618,107,134.137,3,11,51,0.428538,0,3.0,23.7229,0.27451,6,5.64216,10,1
"12/04/2007, 15:23:55",1196799835,9eb5ecacb0d176c6c79ac8ca4db942253f0121f0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9,8.68225,0,0
"12/06/2007, 13:32:19",1196965939,0dcd0782be37b7fa675531856fc85c8a09985fa1,365,248,219.4,2,4,5,0.148798,0,2.0,2.26643,1.4,0,0.0,0,0
